eile,Aq
fhaighinn,Nv
air,Sp
an,Dp3p
son,Nf

[3],Xsc
airson,Nf
am,Tds-g
fast,Xfe
track,Xfe
aig',Pr3sm

[1],Xsc
dè,Uq
?,Fg

chan,Wp-in
ann,Pr3sm
ach,Sp
airson,Nf
agricultural,Xfe
machinery,Xfe
mower,Xfe
's,Cc
smodal,Ncsmn

[3],Xsc
bha,V-s
dùil,Ncsfn
a'm,Pr1s

nach,Wpdin
ann,Pr3sm
an siud,Rs

a,Q-r
bhiodh,V-h
e,Pp3sm

[1],Xsc
ann an,Sp
bha,V-s

cha,Qn
chreid,V-f--d
mi,Pp1s

nach,Qn
eil,V-p--d
mower,Xfe
air,Sa
ainmeachadh,Nv

nach,Qn
thuirt,V-s
M,Y

[3],Xsc
cha,Qn
chreid,V-f--d
mi,Pp1s

nach,Qn
robh,V-s--d
ann,Pr3sm
ach,Sp
equipment,Xfe

[1],Xsc
equipment,Xfe
's,Wp-i
dòcha,Uf
a,Q-r
bh',V-s
ann,Pr3sm

[3],Xsc
àidh,I
gheibheadh,V-h
e,Pp3sm
twenty-five,Xfe
percent,Xfe
dhen,Spa-s
fast,Xfe
track,Xfe

[1],Xsc
um,I
hmm,I

[3],Xsc
dè,Uq
bhiodh,V-h
sin,Pd
?,Fg

tha,V-p
sin,Pd
smaoineachail,Rg
daor,Ap

[3],Xsc
bhiodh,V-h
e,Pp3sm
mu,Sp
forty-thousand,Xfe

[1],Xsc
bhà,V-s
no,Cc
an,Tdsm
còrr,Ncsmn

[3],Xsc
mas,Csw
e,Pp3sm
a,Dp3sm
ghearradh,Ncsmn
cuide,Sp
ris,Pr3sm

se,Wp-i-3

tha,V-p
mi,Pp1s
smaointinn,Nv

bhiodh,V-h
[Name],Nn
e,Pp3sm
fhèin,Px
a',Sa
faighinn,Nv
an,Tdsfg
ceathramh,Mo
cuid,Ncsfg
dhen,Spa-s
tractor,Xfe
mhòr,Aq-s

a,Q-r
tha,V-p
e,Pp3sm
faighinn,Nv
dha,Pr3sm
fhèin,Px

[1],Xsc
[Name],Nn

[3],Xsc
ò,I
[Name],Nn
chan,Qn
fhaca,V-s--d
thu,Pp2s
e,Pp3sm
sa,Spa-s
phàipear,Ncsmd

[1],Xsc
ò,I
chan,Qn
fhaca,V-s--d

[3],Xsc
Hosta,Xfe
Machineries,Xfe

[1],Xsc
bha,V-s
dùil,Ncsfn
a'm,Pr1s

nach,Qn
robh,V-s--d
iad,Pp3p
a',Sa
faighinn,Nv
dad,Ncsmg
air,Sp
tractors,Xfe
a-nisd,Rt

[3],Xsc
[?],Xx

[1],Xsc
feumaidh,V-f

gu,Qa
bheil,V-p--d
iad,Pp3p
tòiseachadh,Nv
a-rithist,Rt
air,Pr3sm

[3],Xsc
tha,V-p

ach,Cc
chan,Qn
eil,V-p--d
àsan,Pp3p--e
ach,Sp
ga,Sap3sm
chuir,Nv
sìos,Rs
mar,Sp
equipment,Xfe

[1],Xsc
tha,V-p
e,Pp3sm
gu,Ua
math,Rg
mì-fhair,Ap

ma,Cs
gheibh,V-f
aon,Mc
duine,Ncsmn
eile,Aq-smn
e,Pp3sm
fhios,Ncsmn
a'd,Pr2s

nach,Qn
eil,V-p--d
e,Pp3sm
open,Xfe
dhan,Spa
a h-uile,Dq
duine,Ncsmd
fhios,Ncsmn
agad,Pr2s

chan,Qn
eil,V-p--d
a's,Sp
an,Tds
tractor,Xfe
tha,V-p
sineach,Pd
ach,Sp
rud,Ncsmn
gun,Sp
rud,Ncsmd

[3],Xsc
dè,Uq
tha,V-p
thu,Pp2s
faighinn,Nv
leis,Pr3sm
ach,Sp
an,Tdsm
luaths,Ncsmn
airson,Nf
falbh,Nv
air,Sp
an,Tdsm
rathad,Ncsmd
mhòr,Aq-smd

[1],Xsc
àidh,I
ach,Cc
dè,Uq
math,Ncsmn

tha,V-p
sin,Pd
airson,Nf
àidh,I

cha,Qn
dèanadh,V-h--d
iad,Pp3p
treabhadh,Ncsmn
no,Cc
rud,Ncsmn
eile,Aq-smn
an siud,Rs

[3],Xsc
ò,I
tha,V-p
fhios,Ncsmn

gun,Qa
dèanadh,V-h--d

[1],Xsc
ò,I
shìorraidh,I
tha,V-p
na,Tdp
tyres,Xfe
aige,Pr3sm
cho,Rg
leathann,Ap

[3],Xsc
cha,Qn
d'reaghadh,V-h--d
e,Pp3sm
fodha,Pr3sm
co-dhiubh,Rg

[1],Xsc
Ò,I
uill,I
cha,Qn
d'reaghadh,V-h--d

[3],Xsc
nan,Cs
slaodadh,V-h
e,Pp3sm
fear,Ncsmn
dhe,Sp
na,Tdp
trailing,Xfe
ploughs,Xfe
mhòr,Aq-p
a,Q-r
tha,V-p
siud,Pd
às,Sp
a,Dp3sm
dhèidh,Nf

[1],Xsc
mmhmm,I

[3],Xsc
ach,Cc
's,Wp-i
dòcha,Uf
an,Tds
idea,Xfe

a,Q-r
bh',V-s
ann,Pr3sm

gun,Qa
obrachadh,V-h--d
e,Pp3sm
an,Tdsm
trèilear,Ncsmn
ann a sheo,Rs

nam,Q-s
biodh,V-h--d
an,Tdsf
lòraidh,Ncsfn
air,Sa
falbh,Nv
fhios,Ncsmn
agad,Pr2s

[1],Xsc
's,Wp-i
e,Pp3sm

ach,Cc
dh',Uo
fheumadh,V-h
tu,Pp2s
trèilear,Ncsmn
mòr,Aq-smn
uamhasach,Aq-smn
air,Sp
a,Dp3sm
shon,Nf

[3],Xsc
chan,Wp-in
e,Pp3sm
ach,Sp
an,Tdsm
trèilear,Ncsmn
a,Q-r
th',V-p
aca,Pr3p
airson,Nf
an,Tdsfg
lòraidh,Ncsfg

[1],Xsc
ò,I
dhèanadh,V-h
e,Pp3sm
sineach,Pd
àidh,I

creidsinn,Nv

gun,Wpdia
fhearr,Nf
dhuinn,Pr1p
feuchainn,Nv
suas,Rs

bheil,V-p--d
thu,Pp2s
dol,Nv
suas,Rs
[Name],Nn
?,Fg

[2],Xsc
àidh,I
tha,V-s

[1],Xsc
a',Tdsf
chailleach,Ncsfn
fhàgail,Nv
a-staigh,Rs

[1],Xsc
ciamar,Uq
a,Q-r
chaidh,V-s
dhuibh,Pr2p
an-diugh,Rt
?,Fg

[2],Xsc
ò,I
cha,Qn
robh,V-s--d
i,Pp3sf
ach,Sp
gu,Ua
math,Rg
rapach,Ap
gu,Ua
dearbh,Rg
fhèin,Px
",",Fi

ò,I
fhuair,V-s
sinn,Pp1p
rèidh,Rg
air,Sp
deannan,Ncsmd
math,Aq-smd
dhiubh,Pr3p

ach,Cc
b',Ws
fheudar,Uf
dhuinn,Pr1p
am,Dp3p
fàgail,Nv
bhuainn,Pr1p
mu dheireadh thall,Rt

och,I
bha,V-s
i,Pp3sf
cho,Rg
garbh,Ap

's,Cc
thàinig,V-s
an,Tdsm
droch,Ar
mheall,Ncsmn
a,Q-r
bha,V-s
siodach,Pd
oirnn,Pr1p

rinn,V-s
sinn,Pp1p
suas,Rg
ar,Dp1p
n-,Uo
inntinn,Ncsfn
an uair sin,Rt

gur,Wpdia
e,Pp3sm

gun,Qa
rachadh,V-h--d
sinn,Pp1p
gu,Sp
clèibh,Ncsfd

a,Q-r
bh',V-s
againn,Pr1p
air,Sp
fasgadh,Ncsmd

ach,Cc
bha,V-s
an,Tdsm
làn,Ncsmn
cho,Rg
ìosal,Ap

cha,Qn
d',Q--s
fhuair,V-s
sinn,Pp1p
an,Dp3p
togail,Nv
ann,Pr3sm

's,Cc
dè,Uq
bha,V-s
a',Sa
dol,Nv
agad,Pr2s
fhèin,Px
?,Fg

[1],Xsc
ò,I
bha,V-s
mi,Pp1s
shuas,Rs
ann am,Sp
[Placename],Nt
aig,Sp
na,Tdpf
bùithtean,Ncpfd

's,Cc
thadhal,V-s
mi,Pp1s
air,Sp
[Name],Nn-fd

tha,V-p
m',Dp1s
amhaich,Ncsfn
goirt,Ap

's,Cc
tha,V-p
mi,Pp1s
a',Sa
call,Nv
mo,Dp1s
ghuth,Ncsmg
an seothach,Rs

[2],Xsc
ò,I
chan,Wp-in
e,Pp3sm
droch,Ar
rud,Ncsmn

tha,V-p
sin,Pd
idir,Rg

gheibh,V-f
sinn,Pp1p
fois,Ncsfn
a-nochd,Rt
co-dhiubh,Rg

[1],Xsc
cha,Qn
bhi,V-f--d
thu,Pp2s
cho,Rg
bragail,Ap

ma,Cs
dh',Uo
fheumas,V-f--r
tu,Pp2s
a,Ug
bhith,Nv
a',Sa
dèanamh,Nv
a h-uile,Dq
car,Ncsmg
a-staigh,Rs

ma,Cs
bhios,V-f--r
mise,Pp1s--e
bochd,Ap
ge-tà,Rg

[2],Xsc
ò,I
tha,V-p
mise,Pp1s--e
eòlach,Ap
gu,Ua
leòr,Rg
air,Sp
a',Tdsm
phinidh,Ncsmd
co-dhiubh,Rg

nighidh,V-f
i,Pp3sf
na,Tdpm
h-,Uo
innealan,Ncpmn

mar,Cs
an,Qq
dèan,V-f--d
e,Pp3sm
an,Tdsm
còrr,Ncsmn
.,Fe

shin,Pd
agad,Pr2s
e,Pp3sm

[1],Xsc
an,Qq
d',Q--s
fhuair,V-s
sibh,Pp2p
sgath,Ncsmn
giomaich,Ncsmg
?,Fg

[2],Xsc
ach,Cc
dìreach,Rg
fhuair,V-s
sinn,Pp1p
mu,Sp
dhà,Mc
dhusan,Ncsmd
's,Cc
a,Uo
dhà,Pn
mar,Sp
sineach,Pd
dìreach,Rg

ò,I
cha,Qn
robh,V-s--d
guth,Ncsmn
ri,Sa
ràdh,Nv

cha,Qn
do,Q--s
thog,V-s
sinn,Pp1p
an,Tdsm
t-,Uo
uamhas,Ncsmn
mar,Sp
sineach,Pd
idir,Rg
tha,V-p
ach,Cc
gu,Ua
dearbh,Rg
droch,Ar
forecast,Xfe
oirre,Pr3sf

tha,V-p
fear,Ncsmn
dhe,Sp
na,Tdpm
gillean,Ncpmd
ag,Sa
ràdh,Nv

gu,Qa
bheil,V-p--d
fifty-five,Xfe
air,Sp
an,Tds
chart,Xfe
airson,Nf
a-màireach,Rt
so,Xfe
gu,Ua
dearbh,Rg

ma,Cs
mhaireas,V-f--r
e,Pp3sm

nì,V-f
e,Pp3sm
milleadh,Ncsmn

[1],Xsc
tha,V-p
agam-sa,Pr1s--e
ri,Sa
dhol,Nv
a-staigh,Rs
a,Sp
dh',Uo
obair,Nv
tràth,Rt
a-màireach,Rt

tha,V-p
agam,Pr1s
ri,Sa
bhith,Nv
a-staigh,Rs
aig,Sp
a,Uo
naoi,Mc

[2],Xsc
dè,Uq
tha,V-p
a',Sa
dol,Nv

nuair,Cs
a,Q-r
tha,V-p
agaibh,Pr2p
ri,Sa
dhol,Nv
a-staigh,Rs
tràth,Rt
?,Fg

[1],Xsc
ò,I
tha,V-p
sinn,Pp1p
a',Sa
cur,Nv
air,Sp
leth,Ncsmd
files,Xfe
son,Nf
a,Ug
chuir,Nv
air,Sp
microfiche,Xfe
a',Sa
falbh,Nv
a,Sp
[Placename],Nt
an,Sp
àite,Ncsmd
a,Ug
bhith,Nv
gan,Sap3p
cumail,Nv
a's,Sp
na,Tdpm
brainseachan,Ncpmd
a-neist,Rt

[2],Xsc
ò,I
àidh,I
àidh,I
tha,V-p
mi,Pp1s
a',Sa
tuigsinn,Nv
àidh,I

sin,Pd
agad,Pr2s
e,Pp3sm

[1],Xsc
tha,V-p
duine,Ncsmn
na,Cc
dithis,Ncsfn
thall,Rs
'sa,Spa-s
bhunkhouse,Xfe

[2],Xsc
ò,I
a,Qq
bheil,V-p--d

cò,Uq
?,Fg

[1],Xsc
an,Tdsf
dà,Mc
chailleach,Ncsfn

a,Q-r
bh',V-s
ann,Pr3sm
an-raoir,Rt
tè,Ncsfn
à,Sp
[Placename],Nt
agus,Cc
tè,Ncsfn
à,Sp
[Placename],Nt

agus,Cc
's,Wp-i
e,Pp3sm
Sasannach,Ncsmn

a,Q-r
th',V-p
anns,Sp
a',Tdsm
bhoireannach,Ncsmd

a,Q-r
thàinig,V-s
an-diugh,Rt
cuideachd,Rg

's,Cc
e,Pp3sm
bha,V-s
tuathanas,Ncsmn

i,Pp3sf
fhèin,Px
'se,Wp-i-3
caoraich,Ncpfn

a,Q-r
th',V-p
aice,Pr3sf

bha,V-s
i,Pp3sf
a',Sa
gearrain,Nv
cianail,Rg
air,Sp
na,Tdpf
prìsean,Ncpfd

a,Q-r
bh',V-s
acasan,Pr3p--e
cuideachd,Rg

[2],Xsc
och,I
uill,I
chan,Wp-in
e,Pp3sm
gearrain,Ncsmn
aon,Mc
duine,Ncsmg

a,Q-r
th',V-p
ann,Pr3sm
a,Sp
rèir,Nf
choltais,Ncsmg

feumaidh,V-f

gu,Qa
bheil,V-p--d
e,Pp3sm
air,Sp
feadh,Nf
na,Tdsfg
rìoghachda,Ncsfg
droch,Ar
phrìsean,Ncpfn

[1],Xsc
bha,V-s
i,Pp3sf
a',Sa
ràdh,Nv

gun,Qa
do,Q--s
reic,V-s
iad,Pp3p
seann,Ar
chaoraich,Ncpfn
